code_param_id	code_param	method_id	method  num_nodes    bandwidth  max_load    max_load_max    max_load_min
a   (6,3,3)     a   RDPM        100     34941.44    428.92   448    414
a   (6,3,3)     b   BWPM        100     8937.0      146.44   160    141
a   (6,3,3)     c   BTPM        100     8943.68     107.6    110    104
a   (6,3,3)     a   RDPM        200     32512.72    222.32   235    210
a   (6,3,3)     b   BWPM        200     10972.8     115.52   123    108
a   (6,3,3)     c   BTPM        200     10976.52    69.52    70     68
a   (6,3,3)     a   RDPM        300     31694.52    160.4    178    146
a   (6,3,3)     b   BWPM        300     12004.8     93.8     96     90
a   (6,3,3)     c   BTPM        300     12009.04    54.28    57     51
a   (6,3,3)     a   RDPM        400     31278.84    127.2    139    118
a   (6,3,3)     b   BWPM        400     12548.2     81.6     86     77
a   (6,3,3)     c   BTPM        400     12551.28    43.76    46     42
