code_param_id	code_param	method_id	method num_stripes	bandwidth   max_load    max_load_max    max_load_min
a   (8,4,2)     a   RDPM    5000    22955.6     283.12   303    270
a   (8,4,2)     b   BWPM    5000    5972.8      125.04   136    117
a   (8,4,2)     c   BTPM    5000    5976.28     73.0     76     70
a   (8,4,2)     a   RDPM    10000   45876.68    532.96   575    517
a   (8,4,2)     b   BWPM    10000   11032.4     225.08   229    220
a   (8,4,2)     c   BTPM    10000   11037.0     128.0    132    125
a   (8,4,2)     a   RDPM    15000   68833.0     774.44   805    754
a   (8,4,2)     b   BWPM    15000   15937.8     310.12   319    305
a   (8,4,2)     c   BTPM    15000   15942.32    180.0    184    176
a   (8,4,2)     a   RDPM    20000   91720.0     1014.2   1046   984
a   (8,4,2)     b   BWPM    20000   20801.4     398.52   413    384
a   (8,4,2)     c   BTPM    20000   20809.36    232.88   244    227
