code_param_id	code_param	method_id	method num_stripes_id   num_stripes	bandwidth   max_load    max_load_max    max_load_min
a   (10,2,2)     a   RDPM    a   5000    13335.28   172.96  190     166
a   (10,2,2)     b   BWPM    a   5000    2208.2     48.48   52      45
a   (10,2,2)     c   BTPM    a   5000    2208.52    30.0    31      29
a   (10,2,2)     a   RDPM    b   10000   26686.0    320.36  334     307
a   (10,2,2)     b   BWPM    b   10000   3793.8     80.4    84      75
a   (10,2,2)     c   BTPM    b   10000   3794.4     48.04   50      47
a   (10,2,2)     a   RDPM    c   15000   40021.52   469.2   485     455
a   (10,2,2)     b   BWPM    c   15000   5017.4     106.04  117     99
a   (10,2,2)     c   BTPM    c   15000   5017.92    62.6    66      59
a   (10,2,2)     a   RDPM    d   20000   53370.52   612.76  642     592
a   (10,2,2)     b   BWPM    d   20000   6020.2     121.96  127     118
a   (10,2,2)     c   BTPM    d   20000   6021.32    72.24   75      71
